,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genres,label,label_encode
1058,Big Sean,Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,79,2.999049870364805e-05,2.9745208362055874e-05,2,0.0,1,2.680022248534812e-05,2.685578825660676e-05,2.636625586424756e-05,2.8123288552344316e-05,2.79931344935403e-05,0.0008275545473532,audio_features,spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/tracks/33gwZOGJWEZ7dRWPqPxBEZ,https://api.spotify.com/v1/audio-analysis/33gwZOGJWEZ7dRWPqPxBEZ,1.0,4,Pop,Anger,0
1059,Bruce Springsteen,Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,79,2.5556058729455697e-05,2.727581945148004e-05,1,0.0,0,2.35238402762491e-05,2.341982583257968e-05,2.337216981257177e-05,2.41512421396575e-05,2.5423450673781528e-05,0.0006396805405634,audio_features,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,1.0,4,Rock,Anger,0
1060,Noah,Kala Cinta Menggoda,4bZzHFP9VFX7HsyPomDwuE,58,4.501306889088961e-05,4.469358557804616e-05,0,0.0,1,4.2907460870376057e-05,4.401628095481805e-05,4.278946503349921e-05,4.318732825242692e-05,4.382885074461656e-05,0.0006390646005695,audio_features,spotify:track:4bZzHFP9VFX7HsyPomDwuE,https://api.spotify.com/v1/tracks/4bZzHFP9VFX7HsyPomDwuE,https://api.spotify.com/v1/audio-analysis/4bZzHFP9VFX7HsyPomDwuE,1.0,4,Pop Indonesia,Anger,0
1061,Peter Bjorn and John,Young Folks,4dyx5SzxPPaD8xQIid5Wjj,76,2.422849334062477e-05,2.4636879341145444e-05,0,0.0,1,2.183853172872812e-05,2.176155277464767e-05,2.1705040103053497e-05,2.20817563113391e-05,2.409477403071977e-05,0.0005211077647351,audio_features,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,1.0,4,Dance,Happy,1
1062,Gergasi Api,Red Knight,1jQq5l8DByH60oD3ee5AvD,0,3.356260139024354e-05,3.5008784316789007e-05,5,0.0,0,3.124827957337123e-05,3.1199787386220004e-05,3.114013770468e-05,3.1567126432250545e-05,3.246830867134416e-05,0.000460306722353,audio_features,spotify:track:1jQq5l8DByH60oD3ee5AvD,https://api.spotify.com/v1/tracks/1jQq5l8DByH60oD3ee5AvD,https://api.spotify.com/v1/audio-analysis/1jQq5l8DByH60oD3ee5AvD,1.0,4,Indie,Anger,0
1063,The Band,"The Night They Drove Old Dixie Down - Live At The Academy Of Music, New York, 1971 / Remastered 2001",6gmgkHibQV2BPmlLi73NHp,23,3.786053619283431e-05,3.775143849945375e-05,0,0.0,1,3.610588162429694e-05,3.817328291385858e-05,3.5998883334195994e-05,3.818419268319664e-05,3.726777205879992e-05,0.0004148185229511,audio_features,spotify:track:6gmgkHibQV2BPmlLi73NHp,https://api.spotify.com/v1/tracks/6gmgkHibQV2BPmlLi73NHp,https://api.spotify.com/v1/audio-analysis/6gmgkHibQV2BPmlLi73NHp,1.0,4,Soft Rock,Love,4
1064,Ray Charles,I've Got a Woman,2xar08Fq5xra2KKZs5Bw9j,67,3.08214073003253e-05,3.113632801824726e-05,9,0.0,1,2.8821077555006173e-05,3.243683394596202e-05,2.7578903225499066e-05,2.9083511486607808e-05,3.1457080601315926e-05,0.0011902953401723,audio_features,spotify:track:2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/tracks/2xar08Fq5xra2KKZs5Bw9j,https://api.spotify.com/v1/audio-analysis/2xar08Fq5xra2KKZs5Bw9j,1.0000000000000002,4,Jazz,Sad,2
1065,TWICE,ICON,2VdU1ksBKcETBr8BYRHUvB,73,2.450563402804772e-05,2.486325620635835e-05,6,0.0,0,2.054567797107156e-05,2.046280045038369e-05,2.0270933313448784e-05,2.0700079927421545e-05,2.490299200394842e-05,0.0008716614855633,audio_features,spotify:track:2VdU1ksBKcETBr8BYRHUvB,https://api.spotify.com/v1/tracks/2VdU1ksBKcETBr8BYRHUvB,https://api.spotify.com/v1/audio-analysis/2VdU1ksBKcETBr8BYRHUvB,1.0,4,K-pop,Happy,1
1066,John Mayer,Your Body Is a Wonderland,7vFv0yFGMJW3qVXbAd9BK9,75,2.763253682098624e-05,2.796101870259263e-05,5,0.0,1,2.513527334545669e-05,2.5123255715641824e-05,2.523662202356208e-05,2.5577522122643832e-05,2.779277188518448e-05,0.0004016331942894,audio_features,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/tracks/7vFv0yFGMJW3qVXbAd9BK9,https://api.spotify.com/v1/audio-analysis/7vFv0yFGMJW3qVXbAd9BK9,1.0,4,Rock,Happy,1
1067,Brent Faiyaz,Dead Man Walking,5VlTQnZO89Ioku8ssdbqJk,79,5.7743262423017926e-05,5.678006530662612e-05,9,0.0,0,5.590185617109242e-05,5.6828629867116464e-05,5.569950383571599e-05,5.6088020319638735e-05,5.747615734032104e-05,0.0006381868894035,audio_features,spotify:track:5VlTQnZO89Ioku8ssdbqJk,https://api.spotify.com/v1/tracks/5VlTQnZO89Ioku8ssdbqJk,https://api.spotify.com/v1/audio-analysis/5VlTQnZO89Ioku8ssdbqJk,1.0,4,Pop,Anger,0
1068,Naif,Air & Api,0Z3E3USDNRILRhQBwy0ljP,62,4.581406150572384e-05,4.665320243146037e-05,0,0.0,1,4.246659692124957e-05,4.345334576886264e-05,4.22656302521344e-05,4.32258678070666e-05,4.669364295800189e-05,0.000724941933849,audio_features,spotify:track:0Z3E3USDNRILRhQBwy0ljP,https://api.spotify.com/v1/tracks/0Z3E3USDNRILRhQBwy0ljP,https://api.spotify.com/v1/audio-analysis/0Z3E3USDNRILRhQBwy0ljP,1.0,4,Pop Indonesia,Happy,1
1069,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),7iDa6hUg2VgEL1o1HjmfBn,77,4.33314222595658e-05,4.4185724346080266e-05,10,0.0,1,3.993007952368607e-05,3.969453623411851e-05,3.940773481936008e-05,3.991421391350794e-05,4.294088416287348e-05,0.0009796526112371,audio_features,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,1.0,4,Dance,Happy,1
1070,Sheila On 7,Buat Aku Tersenyum,6fp5H6JgnlAnS69SktBhpg,52,3.799934724423498e-05,3.972683116581086e-05,6,0.0,1,3.601168092833587e-05,3.795695500076073e-05,3.5863837979219406e-05,3.632008449961107e-05,3.932940388323972e-05,0.0006027064225647,audio_features,spotify:track:6fp5H6JgnlAnS69SktBhpg,https://api.spotify.com/v1/tracks/6fp5H6JgnlAnS69SktBhpg,https://api.spotify.com/v1/audio-analysis/6fp5H6JgnlAnS69SktBhpg,1.0,4,Pop Indonesia,Happy,1
1071,Monsta X,Shoot Out,55Md5fnLfCpXzUATASy6Rk,58,1.6435317886946947e-05,1.7666156671431962e-05,6,0.0,0,1.4166713068484372e-05,1.3765604429305138e-05,1.3476477985420227e-05,1.5175518189885816e-05,1.5378244577918642e-05,0.0008105435407241,audio_features,spotify:track:55Md5fnLfCpXzUATASy6Rk,https://api.spotify.com/v1/tracks/55Md5fnLfCpXzUATASy6Rk,https://api.spotify.com/v1/audio-analysis/55Md5fnLfCpXzUATASy6Rk,1.0,4,K-pop,Anger,0
1072,Playboi Carti,ILoveUIHateU,1BpKJw4RZxaFB88NE5uxXf,76,5.4281604572519554e-05,5.434820776831406e-05,4,0.0,0,4.9470633729629983e-05,4.925927958830877e-05,4.921976169213736e-05,5.2964341366806055e-05,5.001900004167139e-05,0.0010481788943486,audio_features,spotify:track:1BpKJw4RZxaFB88NE5uxXf,https://api.spotify.com/v1/tracks/1BpKJw4RZxaFB88NE5uxXf,https://api.spotify.com/v1/audio-analysis/1BpKJw4RZxaFB88NE5uxXf,1.0,4,Hip hop,Anger,0
1073,Lady Gaga,Always Remember Us This Way,2rbDhOo9Fh61Bbu23T2qCk,81,3.1040982984060985e-05,3.0798363806714306e-05,0,0.0,1,2.8604801009173997e-05,2.9832644336099072e-05,2.8410229943419497e-05,3.204476036484825e-05,2.981837261978456e-05,0.0006467370965083,audio_features,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,1.0,4,Dance,Love,4
1074,Michael Bublé,Winter Wonderland,4hNouIhwvI8FKeEMeWEvbg,61,3.826058994211073e-05,3.848592513317808e-05,1,0.0,1,3.563278396392835e-05,3.99042113357784e-05,3.532460495261566e-05,3.578521659317978e-05,3.784305708807419e-05,0.000856671376393,audio_features,spotify:track:4hNouIhwvI8FKeEMeWEvbg,https://api.spotify.com/v1/tracks/4hNouIhwvI8FKeEMeWEvbg,https://api.spotify.com/v1/audio-analysis/4hNouIhwvI8FKeEMeWEvbg,1.0,4,Jazz,Sad,2
1075,Miley Cyrus,When I Look At You,7ywzEdEuVG1lsjsRCGJfLy,65,2.145283316863366e-05,2.1798781725262668e-05,6,0.0,1,1.971987225938045e-05,2.01776506982686e-05,1.9606433314067216e-05,2.002881236576542e-05,2.038682889530009e-05,0.000574495850174,audio_features,spotify:track:7ywzEdEuVG1lsjsRCGJfLy,https://api.spotify.com/v1/tracks/7ywzEdEuVG1lsjsRCGJfLy,https://api.spotify.com/v1/audio-analysis/7ywzEdEuVG1lsjsRCGJfLy,1.0,3,Dance,Anger,0
1076,Johann Sebastian Bach,"French Suite No. 1 in D Minor, BWV 812: VI. Gigue",6gctu1OrHWdjsMr7x5P8NJ,0,9.341803101834451e-05,9.224761122000194e-05,2,0.0,0,9.231999837080653e-05,9.5354789453205e-05,9.512958498403516e-05,9.260086051592832e-05,9.294510163308788e-05,0.0003936541949021,audio_features,spotify:track:6gctu1OrHWdjsMr7x5P8NJ,https://api.spotify.com/v1/tracks/6gctu1OrHWdjsMr7x5P8NJ,https://api.spotify.com/v1/audio-analysis/6gctu1OrHWdjsMr7x5P8NJ,1.0,4,Classical,Fear,3
1077,NCT 127,Baby Don’t Like It 나쁜 짓,7I2nbddpDYsAe6e4biIxEO,61,3.7489320687531495e-05,3.6583234386926506e-05,5,0.0,0,3.431801863541403e-05,3.391531361292292e-05,3.309102677001144e-05,3.38020528253473e-05,3.544433424519385e-05,0.0006416223616159,audio_features,spotify:track:7I2nbddpDYsAe6e4biIxEO,https://api.spotify.com/v1/tracks/7I2nbddpDYsAe6e4biIxEO,https://api.spotify.com/v1/audio-analysis/7I2nbddpDYsAe6e4biIxEO,1.0000000000000002,4,K-pop,Anger,0
1078,Homicide (Indonesia),Senjakala Berhala,1PIH7Y01YL3WZQ0SRtgfGQ,16,1.2466567117874182e-05,1.50226618147045e-05,7,0.0,1,1.2566603212621928e-05,1.2445869994822926e-05,1.1600742472034643e-05,1.241482431024604e-05,1.2152660751596776e-05,0.0003199671738109,audio_features,spotify:track:1PIH7Y01YL3WZQ0SRtgfGQ,https://api.spotify.com/v1/tracks/1PIH7Y01YL3WZQ0SRtgfGQ,https://api.spotify.com/v1/audio-analysis/1PIH7Y01YL3WZQ0SRtgfGQ,1.0,4,Indie,Anger,0
1079,NF,Let You Down,52okn5MNA47tk87PeZJLEL,82,2.989737027596093e-05,3.014250796980356e-05,5,0.0,0,2.7346995422713555e-05,2.8247405028943214e-05,2.677657886588743e-05,2.7620418235076488e-05,2.896396136479091e-05,0.0007244620264741,audio_features,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,1.0,4,Pop,Anger,0
1080,Cortex,Huit octobre 1971,2CsnpBAB8VQMTyPuws57ao,60,4.144325765143983e-05,4.200330167375658e-05,2,0.0,1,3.9775529244044224e-05,4.034196303037399e-05,4.273248650818242e-05,4.010140720870773e-05,4.24430677852402e-05,0.0003477535096962,audio_features,spotify:track:2CsnpBAB8VQMTyPuws57ao,https://api.spotify.com/v1/tracks/2CsnpBAB8VQMTyPuws57ao,https://api.spotify.com/v1/audio-analysis/2CsnpBAB8VQMTyPuws57ao,1.0,4,Jazz,Fear,3
1081,Daryl Hall & John Oates,Adult Education - Special Rock Mix,5tHaNrAkxO0unWZoEJD5Pe,12,3.468679163650481e-05,3.535229828607722e-05,9,0.0,0,3.256009566182726e-05,3.2507805853646575e-05,3.238162286758369e-05,3.314369380068307e-05,3.559729249223849e-05,0.0003671183329877,audio_features,spotify:track:5tHaNrAkxO0unWZoEJD5Pe,https://api.spotify.com/v1/tracks/5tHaNrAkxO0unWZoEJD5Pe,https://api.spotify.com/v1/audio-analysis/5tHaNrAkxO0unWZoEJD5Pe,1.0000000000000002,4,Soft Rock,Happy,1
1082,Wallows,Scrawny,1pNUmVxDiE8t6P1XxcZAv8,72,3.5544152815716635e-05,3.660705449647045e-05,6,0.0,0,3.199814466608314e-05,3.171281261319603e-05,3.2069605287557544e-05,3.255361588342623e-05,3.65229831770888e-05,0.0008604579436827,audio_features,spotify:track:1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/tracks/1pNUmVxDiE8t6P1XxcZAv8,https://api.spotify.com/v1/audio-analysis/1pNUmVxDiE8t6P1XxcZAv8,1.0,4,Rock,Happy,1
1083,Imagine Dragons,Wrecked,0VgZx0tjsCDrkOgEv8o4a9,1,2.644554773610292e-05,2.61873624722916e-05,0,0.0,0,2.4002623358992904e-05,2.4494814631750687e-05,2.388425443152875e-05,2.4330887480124447e-05,2.482266893500316e-05,0.000409104795956,audio_features,spotify:track:0VgZx0tjsCDrkOgEv8o4a9,https://api.spotify.com/v1/tracks/0VgZx0tjsCDrkOgEv8o4a9,https://api.spotify.com/v1/audio-analysis/0VgZx0tjsCDrkOgEv8o4a9,1.0,4,Rock,Anger,0
1084,Grateful Dead,The Music Never Stopped - 2006 Remaster,71bgG34hXVIigEmrD6jPf1,21,2.960452339578397e-05,2.9107582494546424e-05,9,0.0,1,2.734490388603912e-05,2.9213547833780903e-05,2.70180592781362e-05,2.7441368884514643e-05,2.943278646667982e-05,0.0004148396871941,audio_features,spotify:track:71bgG34hXVIigEmrD6jPf1,https://api.spotify.com/v1/tracks/71bgG34hXVIigEmrD6jPf1,https://api.spotify.com/v1/audio-analysis/71bgG34hXVIigEmrD6jPf1,1.0000000000000002,4,Country Music,Sad,2
1085,Dave Mason,So High (Rock Me Baby and Roll Me Away),2BY353Mo0tM9iMoLgV66sv,10,3.651545589915432e-05,3.711591974740219e-05,9,0.0,1,3.437554782251256e-05,3.645097655974514e-05,3.425464906112037e-05,3.510094039086569e-05,3.7273088137212034e-05,0.0006223827936882,audio_features,spotify:track:2BY353Mo0tM9iMoLgV66sv,https://api.spotify.com/v1/tracks/2BY353Mo0tM9iMoLgV66sv,https://api.spotify.com/v1/audio-analysis/2BY353Mo0tM9iMoLgV66sv,1.0,4,Soft Rock,Sad,2
1086,Bad Company,Feel like Makin' Love - 2015 Remaster,3KPwt1LBpt1jVSHz8GXERo,69,3.269080532578591e-05,3.2646197989084056e-05,7,0.0,1,3.105658368333019e-05,3.19993916069072e-05,3.096924889054464e-05,3.321972088953644e-05,3.333761170796276e-05,0.0003021924024866,audio_features,spotify:track:3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/tracks/3KPwt1LBpt1jVSHz8GXERo,https://api.spotify.com/v1/audio-analysis/3KPwt1LBpt1jVSHz8GXERo,1.0,4,Rock,Love,4
1087,Afgan,Wajahmu Mengalihkan Duniaku,4z8CduM0gnyJxgLNrEvxEh,59,2.522807184807114e-05,2.4700398310148716e-05,9,0.0,1,2.1937499665586898e-05,2.569242456144287e-05,2.1708509718327126e-05,2.2106355197722077e-05,2.608817971488469e-05,0.0004860137121034,audio_features,spotify:track:4z8CduM0gnyJxgLNrEvxEh,https://api.spotify.com/v1/tracks/4z8CduM0gnyJxgLNrEvxEh,https://api.spotify.com/v1/audio-analysis/4z8CduM0gnyJxgLNrEvxEh,1.0,4,Pop Indonesia,Sad,2
1088,BTS,Filter,0ono6UCNVZ1XqOm6j78Blu,81,3.3119493156011266e-05,3.3014070075099185e-05,10,0.0,0,2.9133390980893407e-05,2.8909228219375083e-05,2.8786049672204126e-05,2.945742824011791e-05,3.355783122927729e-05,0.0006393632428157,audio_features,spotify:track:0ono6UCNVZ1XqOm6j78Blu,https://api.spotify.com/v1/tracks/0ono6UCNVZ1XqOm6j78Blu,https://api.spotify.com/v1/audio-analysis/0ono6UCNVZ1XqOm6j78Blu,1.0,4,Pop,Happy,1
1089,Natasha Midori,Beautiful Savior,0XWKCOCdAHnRMeZOzAuTIV,46,2.128538449637368e-05,2.1310131346536587e-05,7,0.0,1,2.0081450235948065e-05,2.0431618165753254e-05,1.999874502536111e-05,2.0697646805004544e-05,2.0400684603049612e-05,0.0004740692218583,audio_features,spotify:track:0XWKCOCdAHnRMeZOzAuTIV,https://api.spotify.com/v1/tracks/0XWKCOCdAHnRMeZOzAuTIV,https://api.spotify.com/v1/audio-analysis/0XWKCOCdAHnRMeZOzAuTIV,1.0,3,Pop Indonesia,Anger,0
1090,Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,100,3.615001752606076e-05,3.5090839368827906e-05,5,0.0,1,3.3587518438099934e-05,3.603430898787566e-05,3.3462019177453014e-05,3.405391285355373e-05,3.4040561868378524e-05,0.0006653240945643,audio_features,spotify:track:0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/tracks/0gplL1WMoJ6iYaPgMCL0gX,https://api.spotify.com/v1/audio-analysis/0gplL1WMoJ6iYaPgMCL0gX,1.0,4,Pop,Sad,2
1091,Ramengvrl,Look At Me Now,5e4v3Y79FXRKrmdLVAdzwS,32,5.4615742855372753e-05,5.263110781738908e-05,1,0.0,1,5.1306054750486025e-05,5.020349281632785e-05,5.017534280006209e-05,5.0714197713936e-05,5.154161974015768e-05,0.0004830907916938,audio_features,spotify:track:5e4v3Y79FXRKrmdLVAdzwS,https://api.spotify.com/v1/tracks/5e4v3Y79FXRKrmdLVAdzwS,https://api.spotify.com/v1/audio-analysis/5e4v3Y79FXRKrmdLVAdzwS,1.0,4,Pop Indonesia,Anger,0
1092,Sarah Buxton,I Need A Hero,2PNTSvsUKD2QfGLOtvk3Sx,33,1.869199530649641e-05,1.9529971308343003e-05,4,0.0,0,1.69831228170164e-05,1.846539975497667e-05,1.672959232258016e-05,1.719133420114869e-05,1.766590224301079e-05,0.0005573096212689,audio_features,spotify:track:2PNTSvsUKD2QfGLOtvk3Sx,https://api.spotify.com/v1/tracks/2PNTSvsUKD2QfGLOtvk3Sx,https://api.spotify.com/v1/audio-analysis/2PNTSvsUKD2QfGLOtvk3Sx,1.0,4,Country Music,Sad,2
1093,GRiZ,Burn Up The Floor,5nz3dwffS8W2WDWRa9SgfR,54,2.687802650778169e-06,4.765544831478399e-06,11,0.0,1,2.0777421807002296e-06,3.7898901521581e-07,5.128044531089929e-07,2.152894557448961e-06,2.3208822231225967e-06,0.0007695470757228,audio_features,spotify:track:5nz3dwffS8W2WDWRa9SgfR,https://api.spotify.com/v1/tracks/5nz3dwffS8W2WDWRa9SgfR,https://api.spotify.com/v1/audio-analysis/5nz3dwffS8W2WDWRa9SgfR,1.0,4,Jazz,Anger,0
1094,Rich Brian,New Tooth,2y4Bc45BRrWcqmeY4eCTOq,41,4.913867238788503e-05,4.831143731484877e-05,4,0.0,0,4.569655633947644e-05,4.803872245560604e-05,4.591745537546304e-05,4.611608269794483e-05,4.7384206793423496e-05,0.0005909958262172,audio_features,spotify:track:2y4Bc45BRrWcqmeY4eCTOq,https://api.spotify.com/v1/tracks/2y4Bc45BRrWcqmeY4eCTOq,https://api.spotify.com/v1/audio-analysis/2y4Bc45BRrWcqmeY4eCTOq,1.0,4,Pop Indonesia,Sad,2
1095,Krizz Kaliko,Twistin Yay,7cjEd0uCiBNb1fRtJknJoX,0,3.134348257704496e-05,3.075489366970653e-05,2,0.0,1,2.934857055522616e-05,2.83376354090342e-05,2.788383785452136e-05,2.8259456424395357e-05,3.0202249123121597e-05,0.000434679647637,audio_features,spotify:track:7cjEd0uCiBNb1fRtJknJoX,https://api.spotify.com/v1/tracks/7cjEd0uCiBNb1fRtJknJoX,https://api.spotify.com/v1/audio-analysis/7cjEd0uCiBNb1fRtJknJoX,1.0,4,K-Hip hop,Happy,1
1096,Molly Hatchet,The Boys Are Back In Town,1a2daQrpplziN6Q1dIcQSN,19,1.5044693613088957e-05,1.701156112998945e-05,1,0.0,1,1.3988549420027564e-05,1.372817636932521e-05,1.3730115761009676e-05,1.434439495715675e-05,1.5426674698142883e-05,0.0005565095830995,audio_features,spotify:track:1a2daQrpplziN6Q1dIcQSN,https://api.spotify.com/v1/tracks/1a2daQrpplziN6Q1dIcQSN,https://api.spotify.com/v1/audio-analysis/1a2daQrpplziN6Q1dIcQSN,1.0,4,Soft Rock,Anger,0
1097,Dreamcatcher,Deja Vu,7uvW1F97LfVbOF6bzHs3nO,61,2.658772650837665e-05,2.6827977049114997e-05,5,0.0,0,2.403573187564492e-05,2.413939553488942e-05,2.386043796258768e-05,2.461233317341694e-05,2.602269282923277e-05,0.000424037755319,audio_features,spotify:track:7uvW1F97LfVbOF6bzHs3nO,https://api.spotify.com/v1/tracks/7uvW1F97LfVbOF6bzHs3nO,https://api.spotify.com/v1/audio-analysis/7uvW1F97LfVbOF6bzHs3nO,1.0,4,K-pop,Anger,0
1098,Rage Against The Machine,Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,75,3.3568030503251456e-05,3.577742833074055e-05,5,0.0,1,3.257445514887766e-05,3.182665896111212e-05,3.203452538393506e-05,3.362032394295534e-05,3.426527636596991e-05,0.0007567645126747,audio_features,spotify:track:0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/tracks/0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/audio-analysis/0tZ3mElWcr74OOhKEiNz1x,1.0,4,Rock,Love,4
1099,Megan Thee Stallion,Thot Shit,5zNW5ARjYhJQJz1AChP33n,81,2.368954362392088e-05,2.2297633996269377e-05,9,0.0,1,1.9030708364365157e-05,1.861638507053115e-05,1.854435239330249e-05,1.9481318796351942e-05,2.3370000168545636e-05,0.000722731472188,audio_features,spotify:track:5zNW5ARjYhJQJz1AChP33n,https://api.spotify.com/v1/tracks/5zNW5ARjYhJQJz1AChP33n,https://api.spotify.com/v1/audio-analysis/5zNW5ARjYhJQJz1AChP33n,1.0,4,Hip hop,Happy,1
1100,LESKY,Bathroom Marble,2wbmx4OJhKVRxs5BH6xhQG,57,0.0001706582011698,0.0001676253779375,7,0.0,0,0.0001666373893488,0.0001735130781411,0.0001735053413471,0.0001670443447111,0.0001672694854153,0.000769772315051,audio_features,spotify:track:2wbmx4OJhKVRxs5BH6xhQG,https://api.spotify.com/v1/tracks/2wbmx4OJhKVRxs5BH6xhQG,https://api.spotify.com/v1/audio-analysis/2wbmx4OJhKVRxs5BH6xhQG,1.0,4,Jazz,Fear,3
1101,Cordae,Super,1rjnHhnDtoboZAXJyJgzaz,75,3.197627661268318e-05,3.077568663938836e-05,1,0.0,1,2.890434452138892e-05,2.7613569385780872e-05,2.692027095049795e-05,2.895507367519011e-05,2.9225629162129783e-05,0.0008102629542305,audio_features,spotify:track:1rjnHhnDtoboZAXJyJgzaz,https://api.spotify.com/v1/tracks/1rjnHhnDtoboZAXJyJgzaz,https://api.spotify.com/v1/audio-analysis/1rjnHhnDtoboZAXJyJgzaz,1.0,4,Pop,Anger,0
1102,Peter Frampton,Baby I Love Your Way,7oUdSWZ87UzzyPk91CvyUL,13,2.521865857976544e-05,2.63243914247874e-05,7,0.0,1,2.374976837878039e-05,2.531622324256149e-05,2.363596617369543e-05,2.5478831013888253e-05,2.514638845917577e-05,0.0005410177362403,audio_features,spotify:track:7oUdSWZ87UzzyPk91CvyUL,https://api.spotify.com/v1/tracks/7oUdSWZ87UzzyPk91CvyUL,https://api.spotify.com/v1/audio-analysis/7oUdSWZ87UzzyPk91CvyUL,1.0,4,Soft Rock,Love,4
1103,One Direction,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,83,1.610084577742869e-05,1.640586179992035e-05,4,0.0,1,1.283917444183343e-05,1.2515657447485716e-05,1.2470655083511536e-05,1.2768670738273884e-05,1.6910888328963922e-05,0.0006374534854315,audio_features,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,1.0,4,Pop,Happy,1
1104,Destiny's Child,Say My Name,7H6ev70Weq6DdpZyyTmUXk,77,1.5618980894665763e-05,1.5489989782982588e-05,5,0.0,0,1.3367164630710885e-05,1.3997378347791546e-05,1.299124767666277e-05,1.3540381266399722e-05,1.569637556167567e-05,0.0005216179428847,audio_features,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,1.0,4,Pop,Happy,1
1105,Grateful Dead,"The Music Never Stopped (1) - Live at Alpine Valley Music Theatre, East Troy, WI, August 7, 1982",5rlq1Jqch1TrveJLDOGCBA,18,5.198122972672779e-05,5.107543193748109e-05,1,0.0,0,4.956679681105062e-05,5.287546413994155e-05,4.95714221614638e-05,4.9700161081297154e-05,5.111783098293519e-05,0.0004873770274948,audio_features,spotify:track:5rlq1Jqch1TrveJLDOGCBA,https://api.spotify.com/v1/tracks/5rlq1Jqch1TrveJLDOGCBA,https://api.spotify.com/v1/audio-analysis/5rlq1Jqch1TrveJLDOGCBA,1.0,4,Country Music,Sad,2
1106,Thomas Rhett,Look What God Gave Her,2KqJC0koTBUyDlsMt5ok1V,71,2.7846174017955997e-05,2.850311882475581e-05,2,0.0,1,2.3654747782139535e-05,2.3633441464081165e-05,2.34724603943068e-05,2.454369471890829e-05,2.869842674029089e-05,0.0006922541105598,audio_features,spotify:track:2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/tracks/2KqJC0koTBUyDlsMt5ok1V,https://api.spotify.com/v1/audio-analysis/2KqJC0koTBUyDlsMt5ok1V,1.0,4,Rock,Happy,1
1107,The Band,"Caledonia Mission - Live At The Academy Of Music, New York, 1971 / Remastered 2001",0HMeinm3HJbeaHOwpJekuJ,19,5.007859090183232e-05,5.043547807317476e-05,7,0.0,1,4.816238132031681e-05,5.015637400327876e-05,4.790090244366091e-05,4.90125048643607e-05,5.09387804942987e-05,0.0005504389806004,audio_features,spotify:track:0HMeinm3HJbeaHOwpJekuJ,https://api.spotify.com/v1/tracks/0HMeinm3HJbeaHOwpJekuJ,https://api.spotify.com/v1/audio-analysis/0HMeinm3HJbeaHOwpJekuJ,1.0,4,Soft Rock,Sad,2
